IDNUM;OTEXE;NREG;ZENVI;SUTOT;CHAFF;PRODV;PRODH;PRODT;PRODA;RESEX;CHRAM;CHRSE;CHRPH;CHRAC;CHRAG;CHRPV;CHRCA;ELECTQUA;ENTBT;ENTMT;LFERM;LMATE;ASSRE;ASSAU;TVANR;TXPRO;TAXES;AIMTX;FPERS;CHSOC;CFINL;CAGR4
45491;47;76;0;26;347291.88;344479.68;0;0;0;106208.46;191.38;2777.43;11331.88;0;0;0;2065.17;60000;0;13610.67;14505;0;0;4494.24;0;49.47;135;1266.26;72812.06;9750.7;1240.59;0
45493;46;76;0;21;456276.9;254323.99;0;6898.87;-30845.52;27325.88;1077.19;28430.63;26382.7;47608.78;13498.16;3033.2;21247.38;41012;1285.28;9727.25;37286.29;1618.88;3542.24;12098.63;0;2244.35;0;2051.56;32238.43;3770.83;1435.83;6049.35
45494;37;76;0;12;73493;29645;0;0;35763;10324;0;0;724;61;0;1240;7582;2990;0;507;4360;0;0;3450;0;59;3520;398;0;0;2922;2
45495;37;76;0;2;172915;0;172915;0;0;33299;2022;6185;9241;0;0;0;898;15099;0;215;31447;0;0;1934;0;420;0;947;5705;285;0;0
45496;16;76;0;28;409520.51;24032.55;6875.36;333475.84;0;22933.2;0;2030.25;17908.62;0;0;0;6267;22367;5931.47;26887.26;22267;283.43;6838.38;9290.3;0;0;0;2996.97;92470.24;9108.08;2196.88;422.21
45499;15;76;0;18;105361.02;30994.06;0;74015.56;0;36090.64;0;3769.32;13968.72;0;0;0;2903.32;1360;132.91;3715.06;3230.14;71.79;4331.73;6247.63;0;427.84;851;350;0;0;991.03;0
45505;46;76;0;14;304729.71;277010.31;0;0;0;72316.83;0;26054.02;30345.34;0;0;0;9557.18;30331;1035.75;15547.89;36477.91;0;7754.25;10665.68;0;3239.32;0;745;0;0;2291.37;43.95
45507;28;76;0;23;99617;-933;0;0;25690;36559;0;617;0;14317;0;4585;3496;16717;35;9399;16231;509;0;6574;0;354;89;342;0;0;545;57
45508;39;76;0;6;419401;256874;0;208528;0;125302;0;0;5898;0;0;0;1129;38700;3831;9784;114296;1378;189;5306;0;2344;84;2908;55820;11400;6346;751
45510;37;76;0;6;160774;137020;0;14661;0;-11507;0;10185;3339;0;0;0;13168;10760;0;14376;13022;2100;3250;6487;0;1073;333;152;15685;3068;1524;0
45511;37;76;0;14;563430.16;5319;0;0;255230.3;98167.33;2028.25;13828.66;7110.86;127745.52;3096;21152.11;35102.56;68445.93;13094.07;32335.33;37113.64;8265.92;2153.98;12691.5;0;2075.85;0;1803;300;0;7993.22;7.03
45513;37;76;0;10;31392;17881;0;4709;11199;32713;0;1474;2185;452;0;1323;2944;5973;1505;3942;1886;0;0;2338;0;111;0;187;0;0;0;0
45517;39;76;0;4;84495;303;0;54331;0;-11706;0;0;2228;0;0;0;1637;2531;0;1298;1;0;1151;3420;0;0;0;2061;0;0;2534;0
45518;39;76;1;6;85473.13;-192;0;195;16509.65;17162.93;0;2966.43;70.08;5971.09;14001.92;2304.11;6183.34;15974;2301.36;16268.51;9312;0;0;2697.11;0;270.33;0;267.35;0;0;269.03;132
45522;37;76;0;3;162154.07;11716;0;630;161204.07;80433.9;3439.28;6037.74;2634.23;24053.78;0;6964.64;7578.05;12808.29;2116.55;13650.98;21195.27;0;2431.65;8399.33;0;608.58;0;1075.42;0;0;3427.29;1160.49
45526;61;76;0;9;294777.81;216889.97;71020.99;2186.5;9000;75322.44;35664.88;20974.52;1306.77;669.69;2500;270.41;11271.54;173000;3910.28;18157.29;10751.07;12050.5;16094.26;11873.39;0;962.6;0;2461;18810.63;1614.9;4541.31;36.29
45529;29;76;0;7;244165.09;37808.51;0;2035.77;224908.93;140612.83;1746.74;9795.94;17505.51;14784.44;0;13525.43;30933.02;16255.5;5401.65;46937.14;35765.46;1092;0;14829.76;0;1067.29;0;1554;0;0;5375.41;927.45
45531;50;76;0;10;294905.29;104229.06;0;0;127193.94;32808.89;0;17028.91;15044.68;35444.79;338.8;7414.33;23253.74;15350;995.46;7208.18;38045.05;0;3266.84;7784.58;0;1326.02;0;1108.26;3272.2;302.62;2045.63;19492.4
45532;37;76;0;4;133002.22;7869.77;0;3420;104904.26;21751.76;1158.31;1259.6;2425.17;16259.05;9282.05;3934.24;11608.69;15337.9;650;5812.16;14953.99;27.7;0;9209.84;0;710.69;0;272.43;17876.02;4717.25;2512.91;33.26
45789;15;76;0;11;247955;5682;0;0;19342;141776.23;0;0;0;47865;0;3207;15590;65978;0;14294;7734;0;0;12479;0;151;311;1239;0;0;5622;77
45808;45;76;0;16;192131;4504;0;-335;27690;23290;0;5140;3680;38883;2310;8560;9823;27066;583;8941;12971;0;0;8432;0;0;0;653;0;0;3538;17
46060;39;76;0;7;81051;13553;0;455;127223;39941;1280;2242;1500;30169;7682;2715;11008;3283;1471;10772;23876;252;0;4675;0;0;0;1089;0;0;2246;460
46061;37;76;0;4;61048;2200;0;0;57748;42765;0;0;0;7930;1720;7276;3855;10498;584;11256;8343;0;0;4229;0;0;0;485;0;0;272;170
46062;37;76;0;5;97708;-2060;0;0;81456;36597;0;0;30;21796;11102;2225;4454;230;587;5737;12640;0;0;3362;0;676;0;0;0;0;119;0
46063;45;76;0;11;55928;24867;0;-539;15430;-2784;0;3826;5738;0;7091;1192;3229;4177;0;5216;9513;0;568;4607;0;249;0;284;0;0;362;0
46065;37;76;0;18;62614;-4365;0;-750;66884;24554;2294;1135;0;16638;0;3808;3579;0;480;1924;6083;0;0;5816;0;0;145;1842;0;0;2226;0
46066;37;76;0;4;403074.47;23052.7;0;0;23393.01;110916.14;0;3860.87;2416.6;75382.39;44789.39;12969.27;15913.55;60270;6778.89;17099.89;14025.03;98.8;0;10528.5;0;61.45;0;1424;200;0;11673.19;334.35
46067;29;76;0;1;161359;11744;0;763;17216;25822;50;6129;5762;27251;5392;7279;3482;18160;2389;3075;5344;1069;0;3404;0;40;691;909;0;0;2305;136
46068;47;76;0;24;89663;0;0;89663;0;44381;643;0;5946;0;0;0;0;0;0;4026;2000;65;4882;2312;0;0;0;305;5334;309;367;3
46069;37;76;0;3;199665.06;187050.5;0;0;0;61940.03;0;19546.16;19117.05;0;0;0;7505.43;3793;1645.73;5171.14;18791.47;0;1171.57;4714.36;0;1495.59;1503;618;0;0;1343.44;0
46070;39;76;0;4;901322.89;826878.97;0;0;0;65318.76;0;554681.73;1643.62;0;0;0;23615.14;17985.5;8701.26;37426.53;2966.5;23888.42;0;8631.12;0;0;661;1018;107452.28;17270.52;1162.26;0
46071;39;76;0;6;177065.45;179733.49;0;0;0;31171.29;5101.03;5543.81;21764.1;284.73;0;80.03;7787.55;9050;1334.99;7351.2;18509.55;100;2278.63;9168.79;0;1389.74;956.86;653;0;0;4430.61;1640
46072;37;76;0;5;189548.54;169585.87;32359.4;0;0;53604.36;3184.67;11553.88;36241.11;0;0;0;15634.66;6567.5;237.56;18323.22;13448.7;360.5;2151.4;8061.34;0;1100.06;1653;925.68;8826.59;811.28;1317.8;0
46073;38;76;0;4;74941.71;0;55326.64;0;0;26387.12;0;0;0;0;661.52;0;4029.22;26250;0;3842.17;0;392.75;0;2945.58;0;165.48;0;653;6236.36;1466.76;0;0
46076;37;76;0;10;117382.41;113904.41;0;0;0;41180.47;0;11568.43;15935.31;0;0;263.77;5738.25;81;0;4874.29;16461.93;0;4808.93;5687.92;0;1413.87;235;445;0;0;1020.02;4.34
46078;37;76;0;6;95975.78;96160.38;0;0;0;26111.09;0;4615.2;30486.37;0;0;0;8761;9632;0;1584.61;19561.14;0;3113.75;5194.14;0;811.24;0;398;0;0;0;0
46080;39;76;0;2;415786;282083;0;106618;0;-27455.72;0;16395;44018;0;0;0;9377;24895;0;14502;44715;1077;2439;6578;0;0;0;3588;39417;8600;5140;4920
46082;37;76;1;2;1024921;904366;0;0;0;197834.34;0;33242;154222;0;0;0;57753;8550;3977;58460;122949;0;33852;15678;0;8456;0;1302;56729;19514;0;99
46085;37;76;0;5;613713;555888;0;0;0;185292.38;0;38769;64272;0;0;0;21485;181568;8491;32497;63298;605;22958;30;0;4270;0;1590;20279;2434;2401;7436
46367;61;76;0;19;146036.64;10769.95;0;600;7401.45;32733.92;0;4206.89;4797.15;24290.67;13423.45;5466.38;7860.91;95000;8869.51;0;5039.15;240;0;5080.84;0;394.71;235.5;511.34;0;0;0;0
46373;37;76;0;4;40106.13;38829.01;0;0;0;-9523.54;0;5104.72;3882.7;0;0;0;2502.02;19884;1327.93;0;2870.59;0;0;1901.72;0;323.13;624.73;264.44;0;0;222.65;256.13
46621;37;76;0;6;1040674.93;30181.86;0;0;219759.45;149541.96;0;8698.46;7461.93;122192.75;1743.2;1009.67;766.67;670696;0;18321;1747.76;684;2516;10323.41;0;316.59;1135;1858.99;98888.15;15527.75;6054.1;7853.7
46622;37;76;0;5;71612;70355;0;0;0;1493.27;0;7248;4923;0;0;0;3732;3410;0;857;7433;0;1878;6047;0;390;0;1597;0;0;45;0
46623;37;76;0;6;160560;60594;0;1950;460;39361.54;0;10104;4496;21126;0;5649;5320;22455;326;2640;13499;29;5067;3868;0;0;257;834;0;0;11035;1706
46624;37;76;0;6;80039.41;42164.56;0;0;6891.51;5635.34;0;6570.69;3095.53;5112.31;2734.21;2572.21;4848.29;22987;0;852.2;10059.72;0;1598.9;3549.84;0;520.05;0;498.83;0;0;0;0
46625;15;76;0;21;468445;451645;0;0;6380;144284;0;0;20493;490;0;245;2697;3950;5913;6093;19420;5023;0;5225;0;101;0;740;123283;28942;3924;0
46626;37;76;0;11;263132;188207;0;990;47519;99625;0;8882;19018;0;5968;1053;7314;7934;1774;21370;20272;245;4775;7692;0;2507;2615;680;0;0;379;0
46627;37;76;0;16;469965;125206;0;5070;46876;46617.52;0;11006;25996;93830;4997;18860;27896;77990;4116;21292;38227;1251;5603;11908;0;6080;0;1189;17132;1288;1548;4857
46628;37;76;0;8;90344;23406;0;2890;57667;25680.88;4778;2359;5003;6952;6224;291;4076;6037;2019;9872;26483;0;1134;8535;0;1310;0;542;0;0;4149;2012
46630;37;76;1;9;513906;61843;0;-225;103577;181079.39;0;13234;9242;127751;0;14963;17921;60090;7328;22688;35024;1049;3361;20907;0;3843;0;1475;4390;0;10779;316
46632;48;76;0;17;377488;72977;0;1543;48723;100697;6163;7441;12732;60899;3614;10711;12222;44554;9114;7050;20778;426;0;9660;0;3368;42;1227;0;0;5813;6157
46633;46;76;0;18;368815;282669;0;11679;1110;121650.19;6022;17063;43013;404;0;46;12713;5028;127;4242;22208;0;0;6601;0;2261;0;1826;0;0;0;1
46634;46;76;1;20;293350;1926;0;0;75294;44001;0;4261;26;107189;0;10793;10424;30238;6723;13096;19556;4832;0;6971;0;1167;0;1451;0;0;5835;148
46636;28;76;0;3;122424;122424;0;0;0;28311;18;12190;17050;0;0;0;4482;2877;300;9248;11285;0;1102;4020;0;1139;0;468;2264;258;60;373
46639;48;76;1;28;101660;96086;0;827;7725;23034.09;0;2660;19713;1250;0;856;4723;500;0;2170;4617;0;701;5502;0;921;1388;311;0;0;358;78
46641;37;76;0;7;217914;212156;0;0;0;71861;0;8598;27640;0;0;0;12022;6700;3558;6154;26802;93;2897;7739;0;2078;0;584;0;0;2041;0
46643;37;76;0;5;196424;202245;0;2823;0;46880;0;5479;39679;0;0;0;11592;5600;18161;20623;43249;750;3886;6505;0;1736;0;531;1210;30;543;1356
46644;37;76;0;4;625473.76;168487.19;0;978.12;36692.01;189722.2;204;21328.03;44140.74;77301.84;685;10438.97;31113.3;104280;6123.51;67453.28;41309.24;13050.25;13470.76;26022.43;0;3339.84;157;1994.62;19703.45;2409.05;13959.5;4192.62
46645;37;76;0;9;493524.2;18856.2;0;14367;135234;155324.12;0;4213;810;43289;0;3141;4582;95264;4870;12944;36854;3484;678;12620;0;1669;958;0;58904;20696;6718;1653
46647;37;76;0;3;332052;355237;0;4379;0;-61778.14;0;10702;62850;0;0;0;13326;16400;4106;9406;42452;0;3010;7812;0;2539;0;886;10692;1019;3726;371
46650;39;76;0;2;191884;185699;0;4767;0;64056;0;10191;37071;0;0;0;9249;6600;226;7400;27688;0;5997;4742;0;1733;0;839;0;0;814;0
46652;39;76;0;3;229181.66;171174.48;0;0;0;30779.17;0;194.2;22587;0;0;0;17731.68;10975.9;0;32628;11033.22;0;8536;10837;0;1798;1807;681;3454;802.72;4697;797
46654;39;76;0;8;798122;459680;0;8233;255849;-11647.79;0;17342;66672;181426;0;4546;16642;10046;2475;15810;54378;902;13283;24409;0;7327;0;1010;8125;1623;3380;1
46656;37;76;0;3;976770;18561;0;845547;0;405781.76;7746;3495;22221;0;0;0;10518;18330;5823;16797;110916;0;0;5747;0;7184;0;1484;109706;25218;6930;1060
46664;37;76;0;5;194189;91778;0;13994;0;73908;0;491;4814;0;0;0;4810;4236;2514;11141;14591;357;0;3852;0;292;113;324;5153;273;485;152
46666;28;76;0;2;142478;125897;0;-1772;0;71558;0;0;4007;0;0;0;704;4544;746;1491;9022;0;0;2149;0;948;115;667;5777;437;71;0
46668;37;76;0;5;217935;215229;0;5520;0;11038.07;0;10173;29386;0;0;0;6339;5500;0;7898;40102;0;4771;6049;0;1876;0;689;0;0;1018;19
46670;37;76;0;6;255596;272716;0;0;0;23257.99;0;8466;53425;0;0;0;11412;20337;2300;1335;36075;0;9713;8618;0;1600;112;681;5870;153;614;0
46674;37;76;0;4;241118;215481;0;0;0;3511.18;0;6139;43913;0;0;0;12261;17355;13090;7552;31871;93;7371;7150;0;1883;0;673;0;0;658;0
46678;37;76;0;10;158224;600;0;0;39642;32819;0;1903;682;50528;0;0;2737;19908;492;10517;9427;1237;0;4314;0;694;751;1566;2283;237;5431;2044
46680;37;76;0;5;131491;22135;0;108174;0;11338;0;0;15903;0;0;0;3366;7250;0;6111;0;0;0;3878;0;387;2783;597;35827;3947;691;69
46682;37;76;0;5;188556;48452;0;750;94252;87554;0;6048;3725;11198;4765;6111;7570;13725;1605;21312;15646;4993;600;10331;0;1659;226;654;4516;215;1687;434
46684;37;76;0;5;229528;22414;0;3795;30826;60019.82;0;6162;5815;33879;14908;3898;6352;44657;310;5424;9568;0;0;6229;0;550;126;1208;0;0;2788;961
46692;39;76;0;4;87717;25946;0;1200;5505;26465.79;0;3458;4689;11881;95;1343;5575;14944;0;6072;10651;0;0;4256;0;305;0;392;0;0;749;1285
46694;37;76;0;12;134462;55167;0;360;14027;27892;0;6436;9088;18136;3519;2610;6146;10448;0;10048;9962;240;319;5985;0;507;311;433;0;0;509;55
46964;48;76;1;30;99450;17251;0;-36;3736;29154.58;0;2785;4548;18849;0;3606;1171;13484;610;3224;3602;0;0;4001;0;457;0;55;0;0;0;0
47172;37;76;0;2;396893;420489;0;756;0;140961.75;4270;24758;37447;0;0;0;20241;8576;11345;16403;52118;0;6790;14904;0;2947;0;0;25766;5846;12296;3442
47173;37;76;0;3;323349;103770;0;1022;29121;114497;330;4765;18038;55697;6691;1210;8172;61142;696;12868;14830;1230;0;8393;0;2896;50;96;0;0;5928;256
47176;37;76;0;5;432924;199651;0;800;25578;870;3240;8827;31064;47290;4775;4342;13777;39495;672;10672;34383;336;3397;18418;0;3970;0;260;9913;499;2559;222
47178;37;76;0;3;203972;34973;0;-450;19781;53013;0;5493;5749;24303;1083;2261;8469;44860;17255;6413;12485;756;477;3542;0;1538;0;480;0;0;2666;2009
47180;37;76;0;3;162331;25015;0;840;14071;-17938;0;5439;5467;43397;17745;5326;5553;46718;2150;9466;4016;0;242;4578;0;1311;316;127;0;0;1183;1043
47182;48;76;0;17;265128;76543;0;-1312;4750;56636;0;13004;20434;45143;0;1170;13360;96628;819;9437;19363;0;0;10528;0;1953;0;0;3341;115;3741;2679
47184;48;76;0;14;202090;0;0;191417;0;90127;0;0;1862;0;0;0;3731;2040;2595;3824;11860;0;0;1865;0;444;39;84;21863;2433;0;0
47185;48;76;0;14;17173.8;-1088.8;0;0;14818.9;4383.67;0;632.85;252.32;6473.31;0;1303.98;2759.19;962;1527.4;5197.56;1158.52;0;275.4;5062.98;0;61.12;756;194;0;0;476.18;0
47186;37;76;0;3;107656.02;5362;0;1028.5;65006.44;55933.28;0;3796.65;0;27374.98;7085.2;3423.42;4494.25;1221;163.61;9368.5;9545.72;0;0;6692.36;0;238.21;18;441;9638.68;390.99;1343.37;1135.79
47194;45;76;0;15;100805;59430;0;50723;0;44160;0;3976;8170;0;0;0;2121;19181;0;3861;5992;0;0;4082;0;393;151;0;7637;742;115;0
47196;46;76;0;16;165751;5916;0;159835;0;99705;0;3648;10927;0;0;0;4730;4940;0;7165;1270;0;0;5704;0;653;4247;2535;0;0;72;701
47198;37;76;0;3;101566.59;28913.39;0;73680;0;22649.39;0;5046.95;12526.35;0;0;0;6990.38;5035;0;754.53;3989.87;1050;5270.28;6668.99;0;125.78;3645;501;0;0;257.18;586.9
47200;39;76;0;5;64058.07;63661.7;0;1020.79;0;19016.91;0;9038.75;3758.8;0;0;0;3704.93;2698;0;7234.31;10626.61;0;73.9;4875.67;0;0;1700;171.68;0;0;685.56;173.03
47210;37;76;1;3;88164.22;0;88164.22;0;0;21436.93;0;4359.22;6201.25;0;0;0;1250.37;2195;2570.28;3954.36;2685.34;0;0;2966.42;0;0;0;613;13784.92;1787.22;296.58;0
47214;15;76;1;13;170124;0;0;170124;0;85696;0;0;9535;0;0;0;2056;11860;0;11043;0;2400;0;2935;0;473;0;0;0;0;199;0
47216;61;76;0;26;47038.4;-702;0;0;3942.69;11577.61;1010.64;0;0;15993.06;9212.08;508.8;1419.27;7732;27;151;0;440.63;0;0;0;48.43;0;318;0;0;0;38.69
47218;28;76;0;3;18457.81;-1824;0;0;12206.46;30913.25;0;0;0;4297.56;0;641.53;1907.19;6232;1272.62;938.21;536.22;0;0;2775.1;0;54.03;1414;251;0;0;0;93.79
47220;37;76;0;3;71547;63743;0;11540;0;759;0;9248;8279;0;0;0;4328;4987;0;1821;7899;270;1629;6158;0;807;0;0;0;0;74;35
47222;28;76;0;2;15776.86;224;0;0;11316.86;28273.22;0;0;0;2002.35;0;1320.58;2532.32;5486;0;1963.44;222.25;0;0;2978.06;0;113.7;156.53;394;0;0;0;0
47224;39;76;0;4;70155.67;-2546;0;0;59985.67;22506.34;440.16;0;0;15867.17;0;6750.8;4124.99;6323;0;1941.96;2254.91;30;0;4490.54;0;554.07;186.02;824.99;7018.79;212.45;635.51;0
47226;39;76;0;3;112136.16;10964;0;-72;-7307.74;-60300.02;0;909.86;0;56016.06;1952.8;4496.12;3521.55;26737;5703.51;5943.18;1524;2586.1;0;3086.35;0;179.33;709.69;877.8;0;0;825.8;234.02
47228;37;76;1;4;160520.23;790;0;180;40082.48;59160.98;0;6525.37;1832.21;23824.12;0;2036.68;6397.04;14480;10119.32;8377.49;14542.05;8874.1;451.55;5129.8;0;101.06;0;713.66;0;0;1051.23;382.59
47234;29;76;0;1;47825.64;2240;0;-126;6023.91;22340.46;788.88;813.11;0;5757.35;0;1684.52;1374.49;19779;849;5517.05;1584.22;434;0;1880.99;0;10.82;523.41;280.43;0;0;0;0
47236;28;76;0;2;97865.93;-3137;0;0;107467.8;86101.3;8879;0;0;21486.79;6048.8;2594.97;7463.71;15477;2750.3;5609.61;245;2474.64;0;6134.1;0;289.19;0;1853.8;0;0;1781.52;138.14
47238;37;76;0;4;171370.92;-1147;0;472.5;45780.32;4319.92;0;1188.12;107.6;39951.16;31553.43;4993.9;7229.23;51030;3002.8;18468.57;10097.9;4227.28;1922.06;6429.92;0;620.07;0;742.59;0;0;4824.35;2153.16
47481;29;76;0;23;117646.31;8547;0;-300;31349.72;27873.98;0;1210.36;0;19376.62;0;6196.62;6104.81;11854;1977.63;13622.02;7484.53;1073.39;0;5664.78;0;467.34;0;408;0;0;628.92;198.89
47810;37;76;0;6;343754.07;221705.53;122198.54;0;0;52716.47;0;44136.89;30074.43;0;0;0;7507.52;90157;0;15017.93;34236.57;0;14069;8220.9;0;0;0;938.48;75453.82;9172.73;984.58;2135.61
47811;37;76;0;6;320083.03;314732.31;0;0;0;14639.36;0;1590.04;11521.36;0;0;0;10209.98;19280;0;6528.03;0;1260;9711.26;6503.45;0;894;8010.52;124;99460.14;5292.55;1304.25;0
47813;37;76;0;7;266112;265429;0;0;0;-30021;0;0;28931;0;0;0;257;44873;0;74272;7200;6645;0;3742;0;0;0;310;99517;6567;92.48;116
47817;61;76;0;3;102022.54;-564;0;0;91212.54;32988.67;739.8;237.63;0;26584.79;9311.9;4927.55;2056.68;4065;1638.54;4360.04;12237.19;0;0;4309.09;0;287.24;0;400.67;0;0;16.44;0
47819;37;76;0;5;39193;0;0;39393;0;14301.95;0;0;2941.13;0;0;0;308.59;4513;0;2476.27;0;0;1495.31;1476.32;0;0;1177;475.19;1335.55;98.8;129.3;1.04
47821;48;76;0;9;123014;112150;0;3967;0;8160.11;9066;16713;15532;0;0;0;5452;32354;2098;7244;14989;1954;0;6958;0;1452;0;0;18917;2285;0;883
47823;48;76;0;19;296519;37132;0;3722;302614;128184;9708;8076;6527;48659;0;11576;16697;29576;45;18495;22922;56;0;8551;0;1705;206;0;10294;593;650;6
47825;39;76;0;2;54441.44;205;0;0;48551.63;29823.28;270.6;2566;115.75;12431.63;2880;2885.93;1614.24;5630;3999.42;7834.86;3366.55;8837.18;0;4323.39;0;53.6;0;259;0;0;189.82;1555.28
47827;39;76;0;4;464330.69;55979.82;0;341609.9;0;29527;0;11179.71;61897.82;0;0;0;17553.94;12385;1631.38;13219.5;43891.57;101.45;17849.22;8355.55;0;14.36;0;1484.76;68422.52;11261.65;3194.14;1699
47829;28;76;0;1;140380.08;0;0;158697.38;0;71558.17;0;0;6341.75;0;0;0;1384.3;9780;0;7456.22;9672.07;943.67;4467.43;5780.16;0;0;0;2188;12549.67;1036.08;619.23;71.44
47831;37;76;0;3;70951;18953;0;861;21820;24554;0;3354;1713;5647;0;1059;3607;2896;1353;2313;10968;0;0;5079;0;611;536;10;1800;531;904;1001
47833;48;76;0;17;706464;0;676688;0;0;78687;38787;217527;1084;0;0;0;1151;24678;0;18722;3050;9323;2451;6643;0;0;0;1270;148024;43876;275.67;5
47835;48;76;1;30;26218.1;1400;0;-1400;21638.1;29214.68;0;1194;0;2842;0;1609;3071;2800;0;3175;4732;0;0;3310;0;303;830;356;0;0;137;0
47838;48;76;1;21;378028.18;170071.47;0;2808;154894.07;37555.73;0;16697.93;20540.39;0;111679.61;3517.04;11096.19;21586;0;11356.4;17886.72;0;8878.81;10353.2;0;519.02;0;915.5;22666.92;2755.05;3460.11;2170.3
47843;83;76;1;18;238066;1455;0;0;27392;78218.19;0;0;0;42351;0;37;5223;26408;4406;8330;17306;3089;0;7998;0;78;90;709;0;0;2675;0
47850;39;76;0;3;105242.43;43772.19;0;118800;0;-23958.48;0;6050.31;19285.55;0;0;0;8043.34;15980;102.21;11789.76;14336.29;0;6224.56;5814.75;0;167.66;0;449;73425.49;12130.43;259.37;797.86
47853;39;76;0;3;66977;3607;0;320;4776;13941;0;2905;3015;16794;666;1851;3372;5215;0;6379;4255;472;0;2772;0;108;622;272;8880;543;0;137
47856;37;76;0;3;850205;309495;0;30300;262580;163775;0;51682;58958;37418;0;35228;65567;95741;6778;32625;95636;5;10568;48550;0;4373;13;3166;34175;6635;24510;21863
47859;29;76;0;2;141667;51435;0;2420;97417;29557;1722;7952;8841;16945;0;8151;7264;4850;1345;7395;21044;0;4240;6507;0;1364;0;0;0;0;1078;2466
47862;37;76;0;4;111410.13;0;0;100868.31;0;44920.29;0;3000;15806.97;0;0;0;2564.79;11000;0;3874.8;3162.91;0;3469.32;2118.8;0;304.2;2448;0;0;0;882.94;1.51
47868;47;76;0;19;88405;5412;0;1400;94029;11587;1132;11122;978;14683;0;6055;5801;2957;0;3308;13389;0;0;4907;0;910;268;0;0;0;2908;940
47871;28;76;0;7;377373;117097;0;250;116528;162061;0;19856;15850;48300;2352;5407;13296;56040;1923;21131;23459;60;0;8396;0;2525;0;946;9255;1298;4758;509
47875;29;76;0;1;103809;4992;0;231;32460;24926.31;0;2662;2245;20650;0;441;6624;33200;1139;5194;4897;1260;1541;4996;0;736;557;322;0;0;971;0
47889;48;76;0;29;58713.4;1540.73;0;-48;61362.87;31828.7;1404;1781.79;286.02;28407.08;0;6193.52;3240.39;3802;692.54;5691.73;5197.47;912.25;557.43;4064.03;0;0;47;609.77;0;0;108.35;440.95
47890;37;76;0;5;57472.41;12583.23;0;2500;47778.64;25996.91;0;1274.88;2069.45;5046.7;0;1200.41;5150.01;2896;791.88;9277.08;3244.6;8957.3;0;6882.32;0;1124;1842.4;727.58;0;0;7806.57;1970.71
47891;39;76;0;2;1776021.03;0;0;1854397.24;0;985533.12;0;6721.5;69840.1;0;0;0;18365.35;40262;22029.13;66082.36;110799.82;1740.9;58219.77;11799.94;0;8683.94;2578;2397.76;0;0;25545.33;1960.14
47892;37;76;0;2;121689;0;121689;0;0;57608;0;16568;493;0;0;0;0;36785;0;1766;905;0;0;5281;0;0;0;321;7371;1229;399;128
47894;28;76;0;5;226427.97;-400;0;2400;236572.97;87448.2;1683;3775.41;1861.3;69931.03;29552.21;5195.43;12350.93;17300.17;0;7888.34;26879.3;0;0;6024.06;0;517.98;0;1526.7;16105.38;1395.72;771.3;18.04
47895;46;76;0;21;695554;57146;0;8753;81666;152144;0;16735;13727;140348;0;22686;15888;120571;4180;26887;23660;0;0;11994;0;1528;0;1594;20902;2520;3612;3
48179;37;76;0;15;517852;111512;0;700;-25309;133363;0;30514;24439;74572;0;3156;26204;99430;605;39141;26207;2232;3414;13374;0;2211;245;1260;144;2;6931;2364
48437;50;76;0;17;292968.47;219514.19;0;882;83878.58;108945.43;0;13347.39;31029.79;11017.24;0;2748.04;14699.3;21562;212.44;18670.93;32500.27;96.27;5577.52;7865.31;0;2031.12;0;1573.73;13224.27;804.14;7467.17;249.38
48438;37;76;0;5;151416;168771;0;0;0;70668;3063;16901;16440;0;0;0;3407;35627;0;743;12529;1947;2109;2631;0;1723;307;0;0;0;570;325
48439;37;76;0;4;174472;136882;0;6085;43850;64333;3600;6220;17657;10271;0;3733;10901;3618;1524;5709;13177;8960;1252;7440;0;830;3478;7278;6330;526;11001;9
48440;37;76;0;5;270513;45600;0;0;156859;-29908;0;10635;24751;54968;0;5185;8017;72666;118;13751;21074;750;3923;9674;0;1470;0;1840;2534;566;1550;1082
48441;15;76;0;26;162794;90221;0;619;68926;35158;0;12003;14277;5934;0;1630;8990;13952;1237;16084;10457;0;2229;4720;0;1648;1233;459;7260;768;1911;982
48445;37;76;0;6;89123;1027;0;0;84567;11012;0;21;0;47786;0;1128;0;6851;294;3908;0;0;0;2300;0;12;19;257;0;0;225;98
48447;61;76;1;12;138258;139892;0;998;0;108769;0;3599;9800;0;0;0;4439;7593;87;5628;9624;0;1442;3643;0;1268;545;471;0;0;0;0
48449;37;76;0;5;256982;-5590;0;0;21436;102888;0;0;2210;60332;6220;3419;5258;50062;953;15169;6736;33;0;3064;0;855;0;733;0;0;0;0
48451;37;76;0;4;165555.14;-2400;0;0;159802.43;34909.8;0;691.25;2818.24;24872.88;13844.78;7089.66;9423.58;15026;760.5;7683.02;23401.36;0;0;7192.36;0;541.27;0;919.76;4801.02;73.07;3695.96;0.48
48453;39;76;0;3;167957;0;0;234974;0;61623;2869;3026;10319;0;0;0;2133;16197;0;2038;31296;0;0;4413;0;11;0;1455;28112;14460;2326;0
48455;29;76;0;1;86306.12;46210.21;4495.17;2400;29970.09;23023.92;0;10516.57;10912.45;623.33;0;560.16;9915.47;36030;0;1563.09;14606.54;3104.34;0;7572.83;0;990.35;0;494;0;0;1278.08;2072.3
48457;39;76;0;10;144892;0;0;126378;0;54746;1746;1075;1194;0;0;0;690;14030;453;4324;15131;435;0;2175;0;5;0;1848;10234;1365;279;0
